date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,AQI
2022-12-20,72.205,105.503,46.078,14.557,1.430,30.687,26.455,76.232,7.519,76.969
2022-12-21,67.732,114.345,33.284,34.007,1.361,37.202,20.109,71.733,5.315,74.826
2022-12-22,58.156,100.949,50.978,17.564,1.415,26.978,22.481,51.644,0.639,69.558
2022-12-23,70.128,122.210,41.136,8.912,1.605,20.674,24.815,49.267,6.114,79.955
2022-12-24,74.705,120.981,34.617,15.790,1.465,21.478,23.407,30.075,3.017,80.570
2022-12-25,69.010,121.349,45.303,13.664,1.152,20.957,23.229,33.813,3.412,79.970
2022-12-26,76.371,117.007,47.146,24.131,0.863,33.345,20.538,67.395,1.691,82.717
2022-12-27,78.551,121.740,45.135,21.608,1.700,40.338,18.068,60.876,4.426,84.824
2022-12-28,76.653,134.237,31.762,21.994,1.129,26.045,26.937,56.088,6.084,84.950
2022-12-29,73.767,115.944,36.128,18.150,1.058,34.404,25.385,79.650,2.548,78.893
2022-12-30,80.833,120.784,39.967,18.603,0.679,19.336,27.534,60.234,7.540,84.645
2022-12-31,83.536,109.139,39.670,18.145,1.302,31.262,23.688,53.070,1.961,82.443
2023-01-01,71.793,111.920,45.998,19.594,1.245,34.680,23.034,39.675,0.997,78.672
2023-01-02,92.320,122.183,23.881,24.177,0.745,19.863,25.364,79.241,5.333,87.591
2023-01-03,80.760,132.846,42.675,21.680,1.336,28.573,28.079,64.575,6.870,88.769
2023-01-04,82.215,119.845,37.680,22.501,1.051,35.011,24.994,35.548,7.648,84.597
2023-01-05,88.245,120.650,33.292,22.498,2.007,9.464,28.265,68.934,6.254,86.976
2023-01-06,84.959,119.540,34.060,24.422,1.029,39.348,23.012,55.504,1.997,85.153
2023-01-07,91.231,118.860,38.284,21.441,1.069,32.476,25.718,78.683,7.832,88.930
2023-01-08,86.415,127.754,11.191,21.794,0.938,35.017,26.162,85.135,7.396,83.772
2023-01-09,79.730,110.428,34.390,25.944,1.583,27.111,30.222,66.028,1.724,79.871
2023-01-10,88.031,138.805,32.993,16.675,1.088,17.941,27.336,73.897,4.691,92.256
2023-01-11,76.497,119.934,44.262,15.721,0.983,33.738,32.120,33.395,4.666,83.081
2023-01-12,87.022,134.398,33.556,14.070,1.412,29.422,23.008,63.615,3.819,90.541
2023-01-13,86.392,115.067,38.279,20.915,0.786,30.225,27.609,75.320,7.882,85.372
2023-01-14,85.495,135.042,52.338,10.731,1.388,37.613,27.925,59.806,0.947,93.728
2023-01-15,86.632,135.657,47.955,22.311,1.734,35.334,29.414,65.613,5.204,93.604
2023-01-16,73.104,133.361,47.218,19.454,1.370,43.449,25.280,83.937,2.040,86.004
2023-01-17,84.265,120.153,36.001,25.673,1.391,31.077,32.938,41.886,4.455,85.378
2023-01-18,89.890,133.168,44.344,16.640,1.461,25.162,28.088,35.895,6.348,93.764
2023-01-19,90.917,119.414,38.129,18.983,1.713,28.681,24.951,71.439,2.350,88.908
2023-01-20,81.904,129.286,38.431,25.611,1.563,32.910,28.327,79.371,3.450,87.424
2023-01-21,100.736,142.673,43.277,26.916,1.332,37.111,27.597,81.029,7.631,101.825
2023-01-22,84.162,140.907,35.224,16.599,1.471,19.731,37.047,68.499,6.211,91.398
2023-01-23,99.326,133.650,51.944,20.909,0.934,30.060,32.006,79.993,4.795,100.147
2023-01-24,95.462,124.304,38.719,21.472,1.433,41.267,29.164,72.040,2.165,92.766
2023-01-25,87.346,141.058,44.947,21.868,0.898,28.319,28.836,35.243,3.690,94.980
2023-01-26,107.186,135.341,51.645,18.687,1.090,36.517,32.181,75.723,6.305,104.524
2023-01-27,83.898,112.485,48.253,26.407,0.275,33.452,32.479,40.762,6.654,85.345
2023-01-28,101.260,144.051,28.729,10.551,1.320,36.691,20.901,44.197,2.335,99.591
2023-01-29,102.367,136.513,43.559,17.894,1.007,24.332,31.716,53.679,5.465,100.849
2023-01-30,89.448,149.307,46.806,22.240,1.533,24.362,30.022,48.874,1.213,98.877
2023-01-31,106.400,126.851,47.135,22.286,1.317,30.142,26.153,49.299,0.674,100.682
2023-02-01,93.702,106.553,31.094,26.764,1.537,19.274,32.875,40.156,4.615,85.036
2023-02-02,98.450,141.621,34.744,25.991,0.875,28.112,37.119,47.632,2.183,98.660
2023-02-03,98.656,142.251,47.956,18.572,1.512,31.770,32.195,31.180,1.092,101.594
2023-02-04,95.927,122.928,33.906,26.499,1.832,42.492,33.968,58.375,5.974,91.623
2023-02-05,103.910,130.543,37.602,16.430,1.429,32.819,36.220,76.115,4.235,98.639
2023-02-06,104.190,168.368,52.607,24.654,1.437,34.377,28.456,81.735,6.472,113.127
2023-02-07,84.266,138.241,39.618,29.053,1.251,38.151,25.512,79.226,5.480,91.529
2023-02-08,109.096,149.081,34.186,26.075,1.043,23.247,33.191,54.987,5.974,106.110
2023-02-09,85.763,135.734,32.979,20.529,1.428,28.844,30.611,73.826,2.805,90.197
2023-02-10,107.719,121.799,42.662,18.341,0.748,46.978,27.364,47.273,2.475,98.932
2023-02-11,108.863,141.455,29.335,12.357,1.075,29.446,31.382,33.334,5.007,102.735
2023-02-12,91.506,140.949,38.021,21.553,0.669,37.815,33.927,70.558,2.001,95.642
2023-02-13,97.325,140.048,42.666,14.424,0.989,36.746,31.424,68.928,6.616,99.210
2023-02-14,92.138,143.335,50.393,16.034,1.393,19.653,29.634,78.098,4.422,99.148
2023-02-15,99.630,147.551,45.340,14.046,1.352,32.173,31.446,66.966,2.202,103.148
2023-02-16,99.245,143.826,34.287,17.698,1.215,31.027,32.178,39.413,5.189,99.628
2023-02-17,108.300,133.100,49.427,19.860,1.251,32.310,26.566,81.190,7.588,103.965
2023-02-18,112.892,151.006,37.604,21.368,0.634,24.721,32.041,67.635,1.116,109.268
2023-02-19,113.915,127.047,30.114,16.997,1.088,22.182,28.550,78.457,1.320,101.094
2023-02-20,98.585,126.426,38.624,25.346,0.996,26.668,34.671,76.446,6.829,94.945
2023-02-21,101.735,154.702,51.505,18.959,1.002,29.315,28.120,47.872,1.322,107.579
2023-02-22,90.261,152.753,41.322,16.061,1.380,38.295,35.948,34.473,0.795,99.221
2023-02-23,97.594,147.474,40.100,21.131,0.942,42.721,31.786,40.590,3.109,101.059
2023-02-24,112.065,134.449,53.098,29.818,1.019,39.776,31.486,35.572,4.000,106.987
2023-02-25,117.569,141.673,28.549,21.676,0.574,36.021,34.098,44.605,4.771,106.996
2023-02-26,95.060,146.464,29.715,18.186,1.112,22.970,30.714,57.572,4.305,97.412
2023-02-27,100.479,133.463,27.073,12.363,0.874,27.138,34.242,84.409,7.349,95.693
2023-02-28,105.283,142.353,42.981,18.903,1.224,31.469,31.302,82.321,6.265,103.944
2023-03-01,108.004,156.580,41.332,21.175,0.915,25.573,31.917,73.116,7.879,109.243
2023-03-02,99.547,164.634,52.342,18.062,1.231,34.040,34.891,31.447,4.073,109.632
2023-03-03,109.669,146.462,41.948,11.673,1.157,35.043,30.343,50.483,1.132,107.163
2023-03-04,102.731,158.507,36.767,15.747,1.702,33.754,30.048,70.941,7.666,106.271
2023-03-05,106.644,132.079,40.014,27.273,1.349,37.176,34.664,37.742,0.531,100.948
2023-03-06,111.359,158.082,40.942,27.170,0.648,23.668,33.916,78.065,6.321,111.292
2023-03-07,107.262,143.706,26.626,15.567,0.821,36.530,34.576,84.874,0.735,102.068
2023-03-08,103.933,155.068,61.683,23.364,1.217,25.130,35.124,51.246,6.209,110.823
2023-03-09,106.752,149.756,44.159,14.107,0.921,23.413,34.382,72.351,7.535,107.135
2023-03-10,107.119,165.668,41.680,27.022,0.309,33.725,36.100,38.892,3.419,111.596
2023-03-11,105.055,143.940,44.921,21.226,1.605,38.511,34.631,71.449,2.307,104.694
2023-03-12,106.125,159.171,45.675,24.748,1.416,33.416,28.377,31.287,2.197,109.949
2023-03-13,121.157,150.301,38.876,11.425,1.356,30.146,29.212,39.046,4.188,113.444
2023-03-14,113.019,151.704,34.950,23.388,1.018,32.171,40.294,72.593,1.782,109.011
2023-03-15,106.323,151.630,44.796,19.962,1.328,30.955,34.563,72.711,5.547,107.610
2023-03-16,114.410,145.183,43.086,24.260,0.989,22.118,37.462,68.470,3.263,109.377
2023-03-17,106.302,153.660,33.521,24.574,1.261,21.302,33.620,58.642,2.923,105.953
2023-03-18,118.487,153.326,51.352,20.329,0.924,29.448,34.527,70.494,3.960,115.512
2023-03-19,112.180,156.506,42.347,16.996,1.655,30.559,33.381,76.428,4.569,111.511
2023-03-20,108.477,155.070,45.839,23.898,0.729,30.079,42.176,87.989,1.564,109.927
2023-03-21,113.021,162.326,51.135,19.699,1.570,34.733,35.573,83.318,5.808,115.435
2023-03-22,96.967,163.692,40.175,15.636,1.212,28.492,33.240,77.672,7.122,105.626
2023-03-23,100.606,144.051,42.536,15.399,1.053,33.941,29.919,71.685,2.585,102.026
2023-03-24,100.147,163.335,46.480,12.614,1.250,28.988,40.821,64.449,1.853,108.370
2023-03-25,110.910,142.864,34.201,17.449,1.420,42.764,34.432,37.237,6.204,105.155
2023-03-26,123.687,160.676,40.432,25.513,1.610,30.565,37.175,39.933,1.877,118.133
2023-03-27,127.728,161.055,41.004,20.889,1.294,46.385,37.527,79.217,0.809,120.381
2023-03-28,115.024,135.793,32.352,17.351,0.933,32.464,33.585,78.199,5.144,104.720
2023-03-29,113.960,155.875,58.541,24.024,1.217,28.504,37.002,66.868,2.298,115.451
2023-03-30,95.569,150.289,28.742,15.838,1.745,23.704,33.180,56.330,1.789,98.619
2023-03-31,105.652,147.404,29.615,20.477,1.604,19.900,32.026,31.562,7.862,102.970
2023-04-01,103.697,168.508,50.514,19.102,1.473,23.060,38.493,49.631,2.689,112.504
2023-04-02,105.031,148.460,45.706,23.896,1.439,23.843,34.525,55.238,7.276,106.195
2023-04-03,108.641,146.920,31.792,12.114,1.410,32.764,36.551,59.149,1.837,104.755
2023-04-04,106.190,155.718,44.858,15.749,1.548,26.317,36.222,85.759,6.642,108.782
2023-04-05,94.103,161.783,51.743,11.809,1.063,31.308,36.893,36.523,4.265,105.935
2023-04-06,115.883,153.467,39.758,18.702,0.793,38.974,30.297,61.132,1.089,111.933
2023-04-07,101.271,166.492,60.791,26.057,1.221,29.385,33.195,52.075,6.002,112.741
2023-04-08,111.712,160.074,26.208,17.473,0.955,44.554,33.959,89.406,7.191,109.119
2023-04-09,126.326,132.907,45.551,17.447,0.883,21.769,32.417,81.712,1.723,112.145
2023-04-10,102.305,149.309,49.332,24.359,0.984,28.946,36.174,56.327,5.942,105.812
2023-04-11,89.336,148.890,47.131,25.343,1.946,26.225,38.420,89.982,3.838,98.761
2023-04-12,107.200,159.196,38.365,19.557,1.241,36.556,38.865,60.844,6.154,109.032
2023-04-13,118.196,128.038,37.676,23.424,1.309,14.321,33.779,40.027,5.854,105.045
2023-04-14,124.947,179.650,43.553,14.615,0.833,19.898,35.636,63.352,0.700,125.079
2023-04-15,99.327,159.334,46.526,26.890,0.647,29.249,36.058,43.572,1.840,106.769
2023-04-16,113.012,155.367,44.820,30.744,0.954,40.860,36.543,68.179,4.033,112.080
2023-04-17,105.182,165.537,48.320,22.606,1.631,31.581,32.000,86.246,7.502,111.916
2023-04-18,107.914,176.992,31.849,9.578,1.300,20.539,40.049,77.172,3.066,113.424
2023-04-19,129.765,162.086,38.178,17.209,1.380,21.620,37.316,46.390,5.217,121.144
2023-04-20,96.427,162.681,32.480,23.064,1.422,41.711,37.342,47.812,0.591,103.514
2023-04-21,110.313,154.304,36.911,17.893,1.023,25.652,38.038,34.157,5.833,108.830
2023-04-22,111.848,151.376,48.122,26.361,1.616,23.399,35.971,47.152,5.023,110.961
2023-04-23,116.608,147.817,40.864,22.941,1.010,40.342,31.225,35.557,5.865,110.822
2023-04-24,108.513,144.089,60.855,16.468,1.622,37.078,33.826,59.967,7.285,109.654
2023-04-25,109.992,145.245,41.547,20.161,1.333,38.918,29.223,72.501,1.599,106.879
2023-04-26,104.185,138.366,40.478,15.531,0.663,23.350,35.351,75.071,2.462,101.698
2023-04-27,109.254,150.859,40.849,19.087,0.976,19.324,33.526,33.572,7.968,108.054
2023-04-28,104.130,134.508,34.898,17.227,0.665,30.932,33.837,50.397,1.672,99.397
2023-04-29,111.614,152.991,39.537,25.874,1.549,32.346,37.493,47.290,5.905,109.612
2023-04-30,103.443,150.437,49.022,30.580,1.193,32.552,32.429,36.258,5.938,106.657
2023-05-01,109.168,151.979,40.912,12.844,0.531,40.347,32.961,51.748,5.622,108.360
2023-05-02,105.660,144.989,33.652,10.384,1.313,17.864,33.697,47.959,2.206,103.057
2023-05-03,114.638,180.670,32.599,18.774,1.039,36.018,28.023,68.070,2.114,118.040
2023-05-04,104.946,163.185,36.398,12.408,0.755,22.324,32.654,82.998,5.498,108.708
2023-05-05,90.894,136.812,40.591,20.231,1.703,35.990,25.902,57.291,1.897,94.609
2023-05-06,114.886,151.251,49.549,23.745,1.232,26.675,31.507,74.800,5.462,112.728
2023-05-07,97.250,142.499,29.276,27.471,1.112,24.302,35.731,38.761,4.194,97.230
2023-05-08,98.964,138.082,37.441,21.007,1.080,25.731,34.407,83.698,3.400,98.395
2023-05-09,99.120,134.466,41.154,19.034,0.746,19.881,31.177,39.156,2.752,98.131
2023-05-10,114.565,151.820,25.330,10.108,0.809,30.283,32.979,41.526,7.607,107.895
2023-05-11,86.161,140.307,33.331,20.131,1.585,24.591,29.524,36.388,4.311,91.839
2023-05-12,128.019,156.414,34.561,20.356,1.058,35.504,32.632,48.581,4.709,117.846
2023-05-13,111.028,156.281,33.632,23.195,1.207,34.480,41.318,63.145,7.619,109.125
2023-05-14,104.023,159.682,41.535,16.458,0.587,41.817,37.950,89.280,5.404,108.223
2023-05-15,101.448,137.011,38.716,17.825,0.805,32.564,32.453,77.602,7.684,99.570
2023-05-16,103.815,149.872,35.558,12.610,1.383,33.645,32.657,52.826,1.298,103.981
2023-05-17,105.336,151.020,43.424,8.544,1.313,39.801,29.117,64.551,6.850,106.659
2023-05-18,105.960,139.523,53.785,14.458,1.726,25.606,29.527,67.398,3.016,105.594
2023-05-19,104.868,136.109,53.114,12.148,1.603,19.582,32.894,79.364,6.579,103.890
2023-05-20,100.759,159.477,24.618,21.684,1.131,31.401,30.106,74.187,6.917,103.146
2023-05-21,98.076,145.205,44.617,17.409,1.342,20.042,34.264,64.157,2.536,101.523
2023-05-22,98.051,148.832,38.576,17.309,1.105,47.178,36.130,70.151,3.566,101.390
2023-05-23,97.304,133.786,41.241,15.078,1.816,40.188,32.285,74.755,5.945,97.036
2023-05-24,107.529,129.342,36.814,3.837,1.545,45.148,31.458,37.989,1.243,99.930
2023-05-25,102.797,135.362,40.941,27.542,1.251,30.437,25.974,42.027,6.167,100.195
2023-05-26,74.110,139.332,41.211,14.999,1.260,33.854,33.121,71.315,1.329,87.097
2023-05-27,102.460,129.440,35.368,17.938,1.633,26.784,27.307,81.026,7.358,97.136
2023-05-28,98.346,139.487,32.829,12.726,1.374,36.180,29.342,54.556,2.573,97.585
2023-05-29,96.208,122.198,36.410,24.860,1.668,21.491,33.331,88.793,4.817,92.045
2023-05-30,92.814,127.375,41.874,20.717,0.542,12.198,33.397,42.964,1.379,92.994
2023-05-31,104.475,144.771,44.792,15.868,1.338,24.465,28.761,55.002,2.521,104.627
2023-06-01,102.617,143.581,46.827,18.039,1.045,19.812,28.786,52.711,3.530,103.749
2023-06-02,88.405,133.101,36.046,28.391,1.727,40.345,27.765,85.818,4.153,91.342
2023-06-03,97.391,126.313,42.271,19.635,1.664,42.710,26.118,47.123,0.501,95.044
2023-06-04,85.904,125.683,47.700,19.091,1.210,20.179,27.655,58.247,7.165,90.197
2023-06-05,82.179,131.685,49.325,15.293,1.661,39.042,24.566,41.234,0.558,90.460
2023-06-06,87.736,141.320,39.529,10.527,1.735,36.660,31.299,61.276,6.303,94.170
2023-06-07,99.180,143.610,38.233,19.200,1.222,19.012,30.277,81.444,4.029,100.319
2023-06-08,99.433,128.810,41.529,21.627,1.942,27.268,30.617,48.242,4.429,96.665
2023-06-09,95.436,121.685,30.802,25.498,1.191,25.939,25.914,78.648,2.062,90.384
2023-06-10,96.652,135.338,38.451,8.758,1.136,35.236,25.032,84.679,5.055,96.618
2023-06-11,94.498,123.861,45.957,14.375,1.460,21.399,28.617,34.377,4.529,93.599
2023-06-12,84.750,126.347,45.136,17.096,1.094,29.308,28.486,75.385,1.732,89.306
2023-06-13,92.849,144.212,37.838,19.983,1.226,25.198,27.689,45.321,2.286,97.255
2023-06-14,95.305,138.656,41.742,19.275,1.623,33.313,27.099,40.520,1.002,97.598
2023-06-15,94.441,131.388,33.403,19.392,1.206,28.482,32.935,66.067,0.997,93.318
2023-06-16,97.421,116.509,45.628,22.040,0.691,26.253,28.915,72.336,0.603,92.789
2023-06-17,93.077,130.760,39.377,15.484,1.310,28.507,33.382,53.686,2.154,93.642
2023-06-18,89.721,138.687,37.792,24.671,0.991,44.252,31.110,32.350,5.597,94.025
2023-06-19,94.967,123.717,37.106,22.167,1.460,27.082,32.245,84.522,2.872,92.020
2023-06-20,85.688,140.395,39.497,18.401,1.409,22.713,23.743,73.845,3.071,92.862
2023-06-21,78.338,139.219,36.417,28.005,1.641,34.084,28.577,46.300,1.489,88.218
2023-06-22,83.580,142.336,45.265,27.782,1.472,28.995,25.333,59.812,4.816,93.544
2023-06-23,78.415,128.155,36.838,24.664,1.527,20.093,21.468,31.668,3.066,85.022
2023-06-24,78.461,130.380,52.744,4.907,0.999,45.620,30.775,50.357,5.572,88.893
2023-06-25,82.194,138.050,51.722,27.895,1.441,27.533,25.236,61.352,6.061,92.856
2023-06-26,76.497,127.783,32.868,23.974,1.791,27.355,22.780,61.033,4.885,83.157
2023-06-27,79.858,117.696,40.558,30.032,0.993,31.119,24.530,42.491,2.571,83.349
2023-06-28,66.657,117.622,34.795,26.187,1.740,42.111,23.213,76.605,4.315,75.574
2023-06-29,82.997,123.891,37.387,27.892,1.035,18.242,23.349,47.932,2.389,86.143
2023-06-30,80.784,107.998,56.019,24.393,0.944,31.932,24.593,64.825,7.272,83.995
2023-07-01,73.722,118.869,37.539,26.743,1.289,44.611,30.279,46.291,6.248,80.029
2023-07-02,85.016,130.664,42.882,29.971,1.415,30.901,22.915,55.510,4.198,90.284
2023-07-03,86.726,97.184,44.331,21.083,1.474,21.353,29.720,42.451,7.741,81.384
2023-07-04,65.849,133.839,31.995,12.139,0.911,25.671,27.116,67.980,4.601,79.475
2023-07-05,72.092,129.116,33.159,18.463,1.330,31.448,25.587,55.535,2.964,81.413
2023-07-06,71.525,112.694,30.352,21.950,0.994,39.316,26.470,30.967,1.216,75.641
2023-07-07,69.645,122.125,32.912,20.374,0.753,27.625,24.096,31.690,4.578,78.042
2023-07-08,83.286,116.123,17.200,13.767,0.921,35.787,27.742,58.268,6.953,79.920
2023-07-09,74.587,127.794,44.357,11.845,0.975,19.952,25.413,40.994,7.000,84.503
2023-07-10,73.510,124.724,56.434,16.294,1.356,19.894,18.548,65.103,5.034,85.459
2023-07-11,59.085,100.301,41.183,24.039,1.546,26.620,24.261,54.492,3.451,67.869
2023-07-12,79.690,119.581,28.670,27.902,0.758,40.066,25.554,69.265,5.377,81.453
2023-07-13,64.186,111.060,34.858,24.583,1.306,30.482,22.166,87.144,6.216,72.382
2023-07-14,74.074,113.355,36.329,25.287,0.847,32.029,23.244,61.724,3.587,78.309
2023-07-15,75.310,104.658,31.859,19.596,1.389,31.947,20.858,77.243,4.072,75.424
2023-07-16,83.475,128.836,46.881,11.290,1.013,37.764,18.397,75.182,5.605,89.764
2023-07-17,61.619,121.172,46.482,17.724,0.885,25.728,17.712,85.307,7.075,76.458
2023-07-18,47.437,102.794,30.756,18.706,1.440,34.818,17.586,42.841,6.433,60.708
2023-07-19,72.569,96.269,45.801,17.515,1.024,24.184,24.040,79.640,0.668,74.326
2023-07-20,85.011,105.185,52.215,20.273,1.105,43.883,14.398,84.331,1.433,84.504
2023-07-21,80.029,112.816,55.220,22.207,0.534,24.397,19.706,53.566,6.896,84.903
2023-07-22,71.309,110.306,62.922,24.265,1.484,23.823,19.247,48.829,6.754,81.330
2023-07-23,65.215,119.871,32.784,18.609,1.446,33.848,20.536,87.122,3.416,75.126
2023-07-24,75.126,114.679,62.594,10.481,1.202,30.559,15.654,67.658,4.882,84.485
2023-07-25,60.404,115.920,37.166,17.586,0.742,32.288,22.276,52.841,7.294,72.411
2023-07-26,71.530,108.941,35.260,20.219,1.563,31.591,17.087,77.510,7.337,75.499
2023-07-27,71.294,91.232,42.617,26.114,1.000,22.367,24.147,48.268,6.373,71.540
2023-07-28,75.266,102.625,35.344,17.161,1.064,41.294,18.730,40.584,2.072,75.489
2023-07-29,88.400,114.644,43.192,22.563,1.894,36.255,20.154,62.638,5.977,87.232
2023-07-30,69.005,102.994,29.439,21.450,0.989,39.513,20.300,63.973,1.258,71.288
2023-07-31,61.340,108.011,38.090,20.220,1.423,26.302,20.870,79.545,7.205,70.691
2023-08-01,64.758,99.269,50.285,24.653,1.369,32.916,20.099,57.422,1.619,72.217
2023-08-02,50.366,91.640,39.544,16.696,1.317,31.382,18.558,78.875,5.468,60.583
2023-08-03,58.520,100.191,41.133,17.124,1.285,37.896,20.722,48.679,5.077,67.544
2023-08-04,60.369,104.007,43.802,19.940,1.313,38.122,20.946,64.522,6.327,70.147
2023-08-05,59.020,93.857,49.365,16.799,1.282,31.351,17.109,42.508,4.637,67.540
2023-08-06,64.006,97.561,26.758,22.540,1.184,19.374,20.541,53.127,0.947,66.623
2023-08-07,55.787,90.033,44.676,16.434,1.653,42.458,22.697,81.452,5.794,63.839
2023-08-08,70.920,110.136,37.855,21.132,0.806,33.892,21.101,42.959,3.374,76.071
2023-08-09,61.543,95.520,41.333,19.499,1.506,25.741,21.644,78.614,2.902,67.694
2023-08-10,61.063,112.521,48.480,21.075,1.447,32.846,19.228,46.972,7.938,73.984
2023-08-11,58.115,112.816,30.447,17.701,1.410,19.422,15.771,32.069,4.928,68.992
2023-08-12,61.587,96.259,31.899,18.305,1.535,37.387,16.020,36.596,5.830,66.051
2023-08-13,66.559,86.533,24.517,20.480,1.172,19.702,19.279,74.753,4.447,64.143
2023-08-14,52.640,75.314,35.607,21.010,0.639,28.454,21.021,45.724,6.275,56.035
2023-08-15,53.937,81.015,50.643,19.979,1.178,31.711,26.425,69.249,6.141,61.401
2023-08-16,56.403,81.566,39.035,28.527,0.903,37.272,20.890,71.952,5.429,60.478
2023-08-17,47.703,108.666,29.279,15.046,0.980,30.746,14.312,50.707,7.983,62.307
2023-08-18,51.559,95.624,36.115,19.679,0.827,34.445,15.403,58.495,3.948,61.690
2023-08-19,53.954,97.953,28.097,12.132,1.057,29.803,24.423,54.226,5.796,61.982
2023-08-20,64.415,71.452,30.999,21.860,1.021,29.775,16.830,86.841,6.483,59.843
2023-08-21,59.184,81.284,43.111,14.424,0.487,30.598,17.504,49.197,3.320,62.599
2023-08-22,58.302,101.750,30.609,18.608,1.410,28.677,14.370,40.999,3.929,65.798
2023-08-23,63.238,95.370,48.901,18.140,1.866,18.194,21.839,51.936,7.769,70.010
2023-08-24,55.016,90.662,39.431,21.404,1.382,24.622,18.539,70.171,0.742,62.592
2023-08-25,58.929,97.422,40.685,17.236,1.139,31.713,14.611,71.842,3.015,66.828
2023-08-26,54.678,107.779,37.773,17.023,1.184,28.256,13.853,85.443,4.147,67.227
2023-08-27,57.332,88.867,46.183,27.179,1.074,28.909,17.658,82.905,0.511,64.563
2023-08-28,50.260,91.436,46.265,21.423,1.227,27.737,16.773,47.299,7.243,61.814
2023-08-29,35.132,92.342,42.680,17.195,1.189,23.955,19.044,57.310,2.647,53.805
2023-08-30,53.296,114.020,44.518,18.746,0.948,26.548,18.098,74.836,2.433,69.758
2023-08-31,65.488,68.796,38.303,28.227,1.705,27.852,15.575,84.992,6.652,61.043
2023-09-01,61.259,96.323,44.338,18.824,0.754,30.036,14.652,50.230,2.585,68.394
2023-09-02,61.323,88.052,37.297,16.554,1.415,32.754,15.720,56.666,5.432,64.536
2023-09-03,63.247,94.586,40.018,16.575,1.170,28.736,14.467,83.969,6.661,68.003
2023-09-04,53.834,82.072,37.803,17.254,1.770,22.792,15.651,51.509,6.444,59.099
2023-09-05,54.478,87.893,36.342,17.028,1.302,20.213,16.016,58.831,6.365,60.875
2023-09-06,47.741,95.243,34.487,13.602,1.092,48.182,13.200,84.270,1.165,59.341
2023-09-07,49.944,119.014,43.742,14.379,1.126,22.091,17.716,78.135,1.099,69.424
2023-09-08,57.197,95.730,50.485,15.853,1.212,26.370,14.646,44.606,2.801,67.415
2023-09-09,61.709,78.944,49.369,22.958,0.857,33.619,13.167,49.488,0.770,64.412
2023-09-10,50.778,82.972,29.947,18.094,0.970,32.526,14.576,51.178,4.253,56.270
